Source,Station,Latitude,Longitude,Year,Date,Datetime,SampleID,TowType,AmphipodCode,Tide,BottomDepth,Chl,Secchi,Temperature,Turbidity,Microcystis,pH,DO,SalSurf,SalBott,SizeClass,Volume,Phylum,Class,Order,Family,Genus,Species,Taxname,Lifestage,Taxlifestage,CPUE,Undersampled
DOP,21-36-CSS-03,38.251068,-121.722021,2021,2021-04-01,2021-04-01 10:20:00,DOP 21-36-CSS-03 2021-04-01 ICF3127,Surface,NA,NA,5.60832,0.85,85,15.2,5.01,1,8.1,10.13,0.12593036220187712,NA,Macro,64.54222736,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Americorophium,spinicorne,Americorophium spinicorne,Adult,Americorophium spinicorne Adult,0,FALSE
DOP,21-36-CSS-03,38.251068,-121.722021,2021,2021-04-01,2021-04-01 10:20:00,DOP 21-36-CSS-03 2021-04-01 ICF3127,Surface,NA,NA,5.60832,0.85,85,15.2,5.01,1,8.1,10.13,0.12593036220187712,NA,Macro,64.54222736,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Americorophium,stimpsoni,Americorophium stimpsoni,Adult,Americorophium stimpsoni Adult,0,FALSE
DOP,21-36-CSS-03,38.251068,-121.722021,2021,2021-04-01,2021-04-01 10:20:00,DOP 21-36-CSS-03 2021-04-01 ICF3127,Surface,NA,NA,5.60832,0.85,85,15.2,5.01,1,8.1,10.13,0.12593036220187712,NA,Macro,64.54222736,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,Amphipoda_UnID,Adult,Amphipoda_UnID Adult,0,FALSE
DOP,21-36-CSS-03,38.251068,-121.722021,2021,2021-04-01,2021-04-01 10:20:00,DOP 21-36-CSS-03 2021-04-01 ICF3127,Surface,NA,NA,5.60832,0.85,85,15.2,5.01,1,8.1,10.13,0.12593036220187712,NA,Macro,64.54222736,Arthropoda,Malacostraca,Amphipoda,Corophiidae,NA,NA,Corophiidae_UnID,Adult,Corophiidae_UnID Adult,0,FALSE
DOP,21-36-CSS-03,38.251068,-121.722021,2021,2021-04-01,2021-04-01 10:20:00,DOP 21-36-CSS-03 2021-04-01 ICF3127,Surface,NA,NA,5.60832,0.85,85,15.2,5.01,1,8.1,10.13,0.12593036220187712,NA,Macro,64.54222736,Arthropoda,Malacostraca,Amphipoda,Crangonycitidae,Crangonyx,NA,Crangonyx_UnID,Adult,Crangonyx_UnID Adult,0,FALSE
DOP,21-36-CSS-03,38.251068,-121.722021,2021,2021-04-01,2021-04-01 10:20:00,DOP 21-36-CSS-03 2021-04-01 ICF3127,Surface,NA,NA,5.60832,0.85,85,15.2,5.01,1,8.1,10.13,0.12593036220187712,NA,Macro,64.54222736,Arthropoda,Malacostraca,Mysida,Mysidae,Deltamysis,holmquistae,Deltamysis holmquistae,Adult,Deltamysis holmquistae Adult,0,FALSE
DOP,21-36-CSS-03,38.251068,-121.722021,2021,2021-04-01,2021-04-01 10:20:00,DOP 21-36-CSS-03 2021-04-01 ICF3127,Surface,NA,NA,5.60832,0.85,85,15.2,5.01,1,8.1,10.13,0.12593036220187712,NA,Macro,64.54222736,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,NA,Gammarus_UnID,Adult,Gammarus_UnID Adult,0,FALSE
DOP,21-36-CSS-03,38.251068,-121.722021,2021,2021-04-01,2021-04-01 10:20:00,DOP 21-36-CSS-03 2021-04-01 ICF3127,Surface,NA,NA,5.60832,0.85,85,15.2,5.01,1,8.1,10.13,0.12593036220187712,NA,Macro,64.54222736,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,Hyalella,NA,Hyalella_UnID,Adult,Hyalella_UnID Adult,0.015493732,FALSE
DOP,21-36-CSS-03,38.251068,-121.722021,2021,2021-04-01,2021-04-01 10:20:00,DOP 21-36-CSS-03 2021-04-01 ICF3127,Surface,NA,NA,5.60832,0.85,85,15.2,5.01,1,8.1,10.13,0.12593036220187712,NA,Macro,64.54222736,Arthropoda,Malacostraca,Mysida,Mysidae,Hyperacanthomysis,longirostris,Hyperacanthomysis longirostris,Adult,Hyperacanthomysis longirostris Adult,0,FALSE
DOP,21-36-CSS-03,38.251068,-121.722021,2021,2021-04-01,2021-04-01 10:20:00,DOP 21-36-CSS-03 2021-04-01 ICF3127,Surface,NA,NA,5.60832,0.85,85,15.2,5.01,1,8.1,10.13,0.12593036220187712,NA,Macro,64.54222736,Arthropoda,Malacostraca,Mysida,NA,NA,NA,Mysida_UnID,Adult,Mysida_UnID Adult,0,FALSE
DOP,21-36-CSS-03,38.251068,-121.722021,2021,2021-04-01,2021-04-01 10:20:00,DOP 21-36-CSS-03 2021-04-01 ICF3127,Surface,NA,NA,5.60832,0.85,85,15.2,5.01,1,8.1,10.13,0.12593036220187712,NA,Macro,64.54222736,Arthropoda,Malacostraca,Mysida,Mysidae,Neomysis,kadiakensis,Neomysis kadiakensis,Adult,Neomysis kadiakensis Adult,0,FALSE
DOP,21-36-CSS-03,38.251068,-121.722021,2021,2021-04-01,2021-04-01 10:20:00,DOP 21-36-CSS-03 2021-04-01 ICF3127,Surface,NA,NA,5.60832,0.85,85,15.2,5.01,1,8.1,10.13,0.12593036220187712,NA,Macro,64.54222736,Arthropoda,Malacostraca,Mysida,Mysidae,Neomysis,mercedis,Neomysis mercedis,Adult,Neomysis mercedis Adult,0,FALSE
DOP,21-36-CSS-03,38.251068,-121.722021,2021,2021-04-01,2021-04-01 10:20:00,DOP 21-36-CSS-03 2021-04-01 ICF3127,Surface,NA,NA,5.60832,0.85,85,15.2,5.01,1,8.1,10.13,0.12593036220187712,NA,Macro,64.54222736,Arthropoda,Malacostraca,Mysida,Mysidae,Orientomysis,Orientomysis aspera,Orientomysis aspera,Adult,Orientomysis aspera Adult,0,FALSE
DOP,21-36-CSS-03,38.251068,-121.722021,2021,2021-04-01,2021-04-01 10:20:00,DOP 21-36-CSS-03 2021-04-01 ICF3127,Surface,NA,NA,5.60832,0.85,85,15.2,5.01,1,8.1,10.13,0.12593036220187712,NA,Macro,64.54222736,Arthropoda,Malacostraca,Mysida,Mysidae,Orientomysis,hwanhaiensis,Orientomysis hwanhaiensis,Adult,Orientomysis hwanhaiensis Adult,0,FALSE
DOP,21-36-CSS-03,38.251068,-121.722021,2021,2021-04-01,2021-04-01 10:20:00,DOP 21-36-CSS-03 2021-04-01 ICF3127,Surface,NA,NA,5.60832,0.85,85,15.2,5.01,1,8.1,10.13,0.12593036220187712,NA,Macro,64.54222736,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Sinocorophium,alienense,Sinocorophium alienense,Adult,Sinocorophium alienense Adult,0,FALSE
DOP,20-41-USC-01,38.563713,-121.552303,2020,2020-05-04,2020-05-04 10:31:00,DOP 20-41-USC-01 2020-05-04 ICF1969,Bottom,NA,NA,10.515600000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.6245190995909795,Macro,64.55805688,Arthropoda,Malacostraca,Mysida,Mysidae,Alienacanthomysis,macropsis,Alienacanthomysis macropsis,Adult,Alienacanthomysis macropsis Adult,0,FALSE
DOP,21-41-CSS-03,38.260618,-121.675739,2021,2021-05-05,2021-05-05 10:20:00,DOP 21-41-CSS-03 2021-05-05 ICF3312,Surface,NA,NA,1.76784,0.85,170,20.1,2.92,1,8.3,9.66,0.10422934620713371,NA,Macro,64.55805688,Arthropoda,Malacostraca,Mysida,Mysidae,Alienacanthomysis,macropsis,Alienacanthomysis macropsis,Adult,Alienacanthomysis macropsis Adult,0,FALSE
DOP,20-41-USC-01,38.563713,-121.552303,2020,2020-05-04,2020-05-04 10:31:00,DOP 20-41-USC-01 2020-05-04 ICF1969,Bottom,NA,NA,10.515600000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.6245190995909795,Macro,64.55805688,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Americorophium,spinicorne,Americorophium spinicorne,Adult,Americorophium spinicorne Adult,0,FALSE
DOP,21-41-CSS-03,38.260618,-121.675739,2021,2021-05-05,2021-05-05 10:20:00,DOP 21-41-CSS-03 2021-05-05 ICF3312,Surface,NA,NA,1.76784,0.85,170,20.1,2.92,1,8.3,9.66,0.10422934620713371,NA,Macro,64.55805688,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Americorophium,spinicorne,Americorophium spinicorne,Adult,Americorophium spinicorne Adult,0,FALSE
DOP,20-41-USC-01,38.563713,-121.552303,2020,2020-05-04,2020-05-04 10:31:00,DOP 20-41-USC-01 2020-05-04 ICF1969,Bottom,NA,NA,10.515600000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.6245190995909795,Macro,64.55805688,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Americorophium,stimpsoni,Americorophium stimpsoni,Adult,Americorophium stimpsoni Adult,0,FALSE
DOP,21-41-CSS-03,38.260618,-121.675739,2021,2021-05-05,2021-05-05 10:20:00,DOP 21-41-CSS-03 2021-05-05 ICF3312,Surface,NA,NA,1.76784,0.85,170,20.1,2.92,1,8.3,9.66,0.10422934620713371,NA,Macro,64.55805688,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Americorophium,stimpsoni,Americorophium stimpsoni,Adult,Americorophium stimpsoni Adult,0.030979867,FALSE
DOP,20-41-USC-01,38.563713,-121.552303,2020,2020-05-04,2020-05-04 10:31:00,DOP 20-41-USC-01 2020-05-04 ICF1969,Bottom,NA,NA,10.515600000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.6245190995909795,Macro,64.55805688,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,Amphipoda_UnID,Adult,Amphipoda_UnID Adult,0,FALSE
DOP,21-41-CSS-03,38.260618,-121.675739,2021,2021-05-05,2021-05-05 10:20:00,DOP 21-41-CSS-03 2021-05-05 ICF3312,Surface,NA,NA,1.76784,0.85,170,20.1,2.92,1,8.3,9.66,0.10422934620713371,NA,Macro,64.55805688,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,Amphipoda_UnID,Adult,Amphipoda_UnID Adult,0,FALSE
DOP,20-41-USC-01,38.563713,-121.552303,2020,2020-05-04,2020-05-04 10:31:00,DOP 20-41-USC-01 2020-05-04 ICF1969,Bottom,NA,NA,10.515600000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.6245190995909795,Macro,64.55805688,Arthropoda,Malacostraca,Amphipoda,Corophiidae,NA,NA,Corophiidae_UnID,Adult,Corophiidae_UnID Adult,0,FALSE
DOP,21-41-CSS-03,38.260618,-121.675739,2021,2021-05-05,2021-05-05 10:20:00,DOP 21-41-CSS-03 2021-05-05 ICF3312,Surface,NA,NA,1.76784,0.85,170,20.1,2.92,1,8.3,9.66,0.10422934620713371,NA,Macro,64.55805688,Arthropoda,Malacostraca,Amphipoda,Corophiidae,NA,NA,Corophiidae_UnID,Adult,Corophiidae_UnID Adult,0,FALSE
DOP,20-41-USC-01,38.563713,-121.552303,2020,2020-05-04,2020-05-04 10:31:00,DOP 20-41-USC-01 2020-05-04 ICF1969,Bottom,NA,NA,10.515600000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.6245190995909795,Macro,64.55805688,Arthropoda,Malacostraca,Amphipoda,Crangonycitidae,Crangonyx,NA,Crangonyx_UnID,Adult,Crangonyx_UnID Adult,0,FALSE
DOP,21-41-CSS-03,38.260618,-121.675739,2021,2021-05-05,2021-05-05 10:20:00,DOP 21-41-CSS-03 2021-05-05 ICF3312,Surface,NA,NA,1.76784,0.85,170,20.1,2.92,1,8.3,9.66,0.10422934620713371,NA,Macro,64.55805688,Arthropoda,Malacostraca,Amphipoda,Crangonycitidae,Crangonyx,NA,Crangonyx_UnID,Adult,Crangonyx_UnID Adult,0,FALSE
DOP,21-41-CSS-03,38.260618,-121.675739,2021,2021-05-05,2021-05-05 10:20:00,DOP 21-41-CSS-03 2021-05-05 ICF3312,Surface,NA,NA,1.76784,0.85,170,20.1,2.92,1,8.3,9.66,0.10422934620713371,NA,Macro,64.55805688,Arthropoda,Malacostraca,Mysida,Mysidae,Deltamysis,holmquistae,Deltamysis holmquistae,Adult,Deltamysis holmquistae Adult,0,FALSE
DOP,20-41-USC-01,38.563713,-121.552303,2020,2020-05-04,2020-05-04 10:31:00,DOP 20-41-USC-01 2020-05-04 ICF1969,Bottom,NA,NA,10.515600000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.6245190995909795,Macro,64.55805688,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,NA,Gammarus_UnID,Adult,Gammarus_UnID Adult,0,FALSE
DOP,21-41-CSS-03,38.260618,-121.675739,2021,2021-05-05,2021-05-05 10:20:00,DOP 21-41-CSS-03 2021-05-05 ICF3312,Surface,NA,NA,1.76784,0.85,170,20.1,2.92,1,8.3,9.66,0.10422934620713371,NA,Macro,64.55805688,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,NA,Gammarus_UnID,Adult,Gammarus_UnID Adult,0.371758401,FALSE
DOP,20-41-USC-01,38.563713,-121.552303,2020,2020-05-04,2020-05-04 10:31:00,DOP 20-41-USC-01 2020-05-04 ICF1969,Bottom,NA,NA,10.515600000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.6245190995909795,Macro,64.55805688,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,Hyalella,NA,Hyalella_UnID,Adult,Hyalella_UnID Adult,0.712536935,FALSE
DOP,21-41-CSS-03,38.260618,-121.675739,2021,2021-05-05,2021-05-05 10:20:00,DOP 21-41-CSS-03 2021-05-05 ICF3312,Surface,NA,NA,1.76784,0.85,170,20.1,2.92,1,8.3,9.66,0.10422934620713371,NA,Macro,64.55805688,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,Hyalella,NA,Hyalella_UnID,Adult,Hyalella_UnID Adult,0,FALSE
DOP,20-41-USC-01,38.563713,-121.552303,2020,2020-05-04,2020-05-04 10:31:00,DOP 20-41-USC-01 2020-05-04 ICF1969,Bottom,NA,NA,10.515600000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.6245190995909795,Macro,64.55805688,Arthropoda,Malacostraca,Mysida,Mysidae,Hyperacanthomysis,longirostris,Hyperacanthomysis longirostris,Adult,Hyperacanthomysis longirostris Adult,0,FALSE
DOP,21-41-CSS-03,38.260618,-121.675739,2021,2021-05-05,2021-05-05 10:20:00,DOP 21-41-CSS-03 2021-05-05 ICF3312,Surface,NA,NA,1.76784,0.85,170,20.1,2.92,1,8.3,9.66,0.10422934620713371,NA,Macro,64.55805688,Arthropoda,Malacostraca,Mysida,Mysidae,Hyperacanthomysis,longirostris,Hyperacanthomysis longirostris,Adult,Hyperacanthomysis longirostris Adult,0,FALSE
DOP,20-41-USC-01,38.563713,-121.552303,2020,2020-05-04,2020-05-04 10:31:00,DOP 20-41-USC-01 2020-05-04 ICF1969,Bottom,NA,NA,10.515600000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.6245190995909795,Macro,64.55805688,Arthropoda,Malacostraca,Mysida,NA,NA,NA,Mysida_UnID,Adult,Mysida_UnID Adult,0,FALSE
DOP,21-41-CSS-03,38.260618,-121.675739,2021,2021-05-05,2021-05-05 10:20:00,DOP 21-41-CSS-03 2021-05-05 ICF3312,Surface,NA,NA,1.76784,0.85,170,20.1,2.92,1,8.3,9.66,0.10422934620713371,NA,Macro,64.55805688,Arthropoda,Malacostraca,Mysida,NA,NA,NA,Mysida_UnID,Adult,Mysida_UnID Adult,0,FALSE
DOP,20-41-USC-01,38.563713,-121.552303,2020,2020-05-04,2020-05-04 10:31:00,DOP 20-41-USC-01 2020-05-04 ICF1969,Bottom,NA,NA,10.515600000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.6245190995909795,Macro,64.55805688,Arthropoda,Malacostraca,Mysida,Mysidae,Neomysis,kadiakensis,Neomysis kadiakensis,Adult,Neomysis kadiakensis Adult,0,FALSE
DOP,21-41-CSS-03,38.260618,-121.675739,2021,2021-05-05,2021-05-05 10:20:00,DOP 21-41-CSS-03 2021-05-05 ICF3312,Surface,NA,NA,1.76784,0.85,170,20.1,2.92,1,8.3,9.66,0.10422934620713371,NA,Macro,64.55805688,Arthropoda,Malacostraca,Mysida,Mysidae,Neomysis,kadiakensis,Neomysis kadiakensis,Adult,Neomysis kadiakensis Adult,0,FALSE
DOP,20-41-USC-01,38.563713,-121.552303,2020,2020-05-04,2020-05-04 10:31:00,DOP 20-41-USC-01 2020-05-04 ICF1969,Bottom,NA,NA,10.515600000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.6245190995909795,Macro,64.55805688,Arthropoda,Malacostraca,Mysida,Mysidae,Neomysis,mercedis,Neomysis mercedis,Adult,Neomysis mercedis Adult,0,FALSE
DOP,21-41-CSS-03,38.260618,-121.675739,2021,2021-05-05,2021-05-05 10:20:00,DOP 21-41-CSS-03 2021-05-05 ICF3312,Surface,NA,NA,1.76784,0.85,170,20.1,2.92,1,8.3,9.66,0.10422934620713371,NA,Macro,64.55805688,Arthropoda,Malacostraca,Mysida,Mysidae,Neomysis,mercedis,Neomysis mercedis,Adult,Neomysis mercedis Adult,0,FALSE
DOP,20-41-USC-01,38.563713,-121.552303,2020,2020-05-04,2020-05-04 10:31:00,DOP 20-41-USC-01 2020-05-04 ICF1969,Bottom,NA,NA,10.515600000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.6245190995909795,Macro,64.55805688,Arthropoda,Malacostraca,Mysida,Mysidae,Orientomysis,Orientomysis aspera,Orientomysis aspera,Adult,Orientomysis aspera Adult,0,FALSE
DOP,21-41-CSS-03,38.260618,-121.675739,2021,2021-05-05,2021-05-05 10:20:00,DOP 21-41-CSS-03 2021-05-05 ICF3312,Surface,NA,NA,1.76784,0.85,170,20.1,2.92,1,8.3,9.66,0.10422934620713371,NA,Macro,64.55805688,Arthropoda,Malacostraca,Mysida,Mysidae,Orientomysis,Orientomysis aspera,Orientomysis aspera,Adult,Orientomysis aspera Adult,0,FALSE
DOP,20-41-USC-01,38.563713,-121.552303,2020,2020-05-04,2020-05-04 10:31:00,DOP 20-41-USC-01 2020-05-04 ICF1969,Bottom,NA,NA,10.515600000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.6245190995909795,Macro,64.55805688,Arthropoda,Malacostraca,Mysida,Mysidae,Orientomysis,hwanhaiensis,Orientomysis hwanhaiensis,Adult,Orientomysis hwanhaiensis Adult,0,FALSE
DOP,21-41-CSS-03,38.260618,-121.675739,2021,2021-05-05,2021-05-05 10:20:00,DOP 21-41-CSS-03 2021-05-05 ICF3312,Surface,NA,NA,1.76784,0.85,170,20.1,2.92,1,8.3,9.66,0.10422934620713371,NA,Macro,64.55805688,Arthropoda,Malacostraca,Mysida,Mysidae,Orientomysis,hwanhaiensis,Orientomysis hwanhaiensis,Adult,Orientomysis hwanhaiensis Adult,0,FALSE
DOP,20-41-USC-01,38.563713,-121.552303,2020,2020-05-04,2020-05-04 10:31:00,DOP 20-41-USC-01 2020-05-04 ICF1969,Bottom,NA,NA,10.515600000000001,NA,NA,NA,NA,NA,NA,NA,NA,0.6245190995909795,Macro,64.55805688,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Sinocorophium,alienense,Sinocorophium alienense,Adult,Sinocorophium alienense Adult,0,FALSE
DOP,21-41-CSS-03,38.260618,-121.675739,2021,2021-05-05,2021-05-05 10:20:00,DOP 21-41-CSS-03 2021-05-05 ICF3312,Surface,NA,NA,1.76784,0.85,170,20.1,2.92,1,8.3,9.66,0.10422934620713371,NA,Macro,64.55805688,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Sinocorophium,alienense,Sinocorophium alienense,Adult,Sinocorophium alienense Adult,0,FALSE
DOP,19-40-RVV-02,38.104862,-121.696936,2019,2019-05-01,2019-05-01 12:25:00,DOP 19-40-RVV-02 2019-05-01 ICF822,Bottom,NA,NA,6.3703199999999995,NA,NA,NA,NA,NA,NA,NA,NA,0.06105947335780707,Macro,64.5633,Arthropoda,Malacostraca,Mysida,Mysidae,Alienacanthomysis,macropsis,Alienacanthomysis macropsis,Adult,Alienacanthomysis macropsis Adult,0,FALSE
DOP,19-40-RVV-02,38.104862,-121.696936,2019,2019-05-01,2019-05-01 12:25:00,DOP 19-40-RVV-02 2019-05-01 ICF822,Bottom,NA,NA,6.3703199999999995,NA,NA,NA,NA,NA,NA,NA,NA,0.06105947335780707,Macro,64.5633,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Americorophium,spinicorne,Americorophium spinicorne,Adult,Americorophium spinicorne Adult,0,FALSE
DOP,19-40-RVV-02,38.104862,-121.696936,2019,2019-05-01,2019-05-01 12:25:00,DOP 19-40-RVV-02 2019-05-01 ICF822,Bottom,NA,NA,6.3703199999999995,NA,NA,NA,NA,NA,NA,NA,NA,0.06105947335780707,Macro,64.5633,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Americorophium,stimpsoni,Americorophium stimpsoni,Adult,Americorophium stimpsoni Adult,0.015488675,FALSE
DOP,19-40-RVV-02,38.104862,-121.696936,2019,2019-05-01,2019-05-01 12:25:00,DOP 19-40-RVV-02 2019-05-01 ICF822,Bottom,NA,NA,6.3703199999999995,NA,NA,NA,NA,NA,NA,NA,NA,0.06105947335780707,Macro,64.5633,Arthropoda,Malacostraca,Amphipoda,NA,NA,NA,Amphipoda_UnID,Adult,Amphipoda_UnID Adult,0,FALSE
DOP,19-40-RVV-02,38.104862,-121.696936,2019,2019-05-01,2019-05-01 12:25:00,DOP 19-40-RVV-02 2019-05-01 ICF822,Bottom,NA,NA,6.3703199999999995,NA,NA,NA,NA,NA,NA,NA,NA,0.06105947335780707,Macro,64.5633,Arthropoda,Malacostraca,Amphipoda,Corophiidae,NA,NA,Corophiidae_UnID,Adult,Corophiidae_UnID Adult,0,FALSE
DOP,19-40-RVV-02,38.104862,-121.696936,2019,2019-05-01,2019-05-01 12:25:00,DOP 19-40-RVV-02 2019-05-01 ICF822,Bottom,NA,NA,6.3703199999999995,NA,NA,NA,NA,NA,NA,NA,NA,0.06105947335780707,Macro,64.5633,Arthropoda,Malacostraca,Amphipoda,Crangonycitidae,Crangonyx,NA,Crangonyx_UnID,Adult,Crangonyx_UnID Adult,0,FALSE
DOP,19-40-RVV-02,38.104862,-121.696936,2019,2019-05-01,2019-05-01 12:25:00,DOP 19-40-RVV-02 2019-05-01 ICF822,Bottom,NA,NA,6.3703199999999995,NA,NA,NA,NA,NA,NA,NA,NA,0.06105947335780707,Macro,64.5633,Arthropoda,Malacostraca,Mysida,Mysidae,Deltamysis,holmquistae,Deltamysis holmquistae,Adult,Deltamysis holmquistae Adult,0,FALSE
DOP,19-40-RVV-02,38.104862,-121.696936,2019,2019-05-01,2019-05-01 12:25:00,DOP 19-40-RVV-02 2019-05-01 ICF822,Bottom,NA,NA,6.3703199999999995,NA,NA,NA,NA,NA,NA,NA,NA,0.06105947335780707,Macro,64.5633,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,NA,Gammarus_UnID,Adult,Gammarus_UnID Adult,0,FALSE
DOP,19-40-RVV-02,38.104862,-121.696936,2019,2019-05-01,2019-05-01 12:25:00,DOP 19-40-RVV-02 2019-05-01 ICF822,Bottom,NA,NA,6.3703199999999995,NA,NA,NA,NA,NA,NA,NA,NA,0.06105947335780707,Macro,64.5633,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,Hyalella,NA,Hyalella_UnID,Adult,Hyalella_UnID Adult,0,FALSE
DOP,19-40-RVV-02,38.104862,-121.696936,2019,2019-05-01,2019-05-01 12:25:00,DOP 19-40-RVV-02 2019-05-01 ICF822,Bottom,NA,NA,6.3703199999999995,NA,NA,NA,NA,NA,NA,NA,NA,0.06105947335780707,Macro,64.5633,Arthropoda,Malacostraca,Mysida,Mysidae,Hyperacanthomysis,longirostris,Hyperacanthomysis longirostris,Adult,Hyperacanthomysis longirostris Adult,0,FALSE
DOP,19-40-RVV-02,38.104862,-121.696936,2019,2019-05-01,2019-05-01 12:25:00,DOP 19-40-RVV-02 2019-05-01 ICF822,Bottom,NA,NA,6.3703199999999995,NA,NA,NA,NA,NA,NA,NA,NA,0.06105947335780707,Macro,64.5633,Arthropoda,Malacostraca,Mysida,NA,NA,NA,Mysida_UnID,Adult,Mysida_UnID Adult,0,FALSE
DOP,19-40-RVV-02,38.104862,-121.696936,2019,2019-05-01,2019-05-01 12:25:00,DOP 19-40-RVV-02 2019-05-01 ICF822,Bottom,NA,NA,6.3703199999999995,NA,NA,NA,NA,NA,NA,NA,NA,0.06105947335780707,Macro,64.5633,Arthropoda,Malacostraca,Mysida,Mysidae,Neomysis,kadiakensis,Neomysis kadiakensis,Adult,Neomysis kadiakensis Adult,0,FALSE
DOP,19-40-RVV-02,38.104862,-121.696936,2019,2019-05-01,2019-05-01 12:25:00,DOP 19-40-RVV-02 2019-05-01 ICF822,Bottom,NA,NA,6.3703199999999995,NA,NA,NA,NA,NA,NA,NA,NA,0.06105947335780707,Macro,64.5633,Arthropoda,Malacostraca,Mysida,Mysidae,Neomysis,mercedis,Neomysis mercedis,Adult,Neomysis mercedis Adult,0,FALSE
DOP,19-40-RVV-02,38.104862,-121.696936,2019,2019-05-01,2019-05-01 12:25:00,DOP 19-40-RVV-02 2019-05-01 ICF822,Bottom,NA,NA,6.3703199999999995,NA,NA,NA,NA,NA,NA,NA,NA,0.06105947335780707,Macro,64.5633,Arthropoda,Malacostraca,Mysida,Mysidae,Orientomysis,Orientomysis aspera,Orientomysis aspera,Adult,Orientomysis aspera Adult,0,FALSE
DOP,19-40-RVV-02,38.104862,-121.696936,2019,2019-05-01,2019-05-01 12:25:00,DOP 19-40-RVV-02 2019-05-01 ICF822,Bottom,NA,NA,6.3703199999999995,NA,NA,NA,NA,NA,NA,NA,NA,0.06105947335780707,Macro,64.5633,Arthropoda,Malacostraca,Mysida,Mysidae,Orientomysis,hwanhaiensis,Orientomysis hwanhaiensis,Adult,Orientomysis hwanhaiensis Adult,0,FALSE
DOP,19-40-RVV-02,38.104862,-121.696936,2019,2019-05-01,2019-05-01 12:25:00,DOP 19-40-RVV-02 2019-05-01 ICF822,Bottom,NA,NA,6.3703199999999995,NA,NA,NA,NA,NA,NA,NA,NA,0.06105947335780707,Macro,64.5633,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Sinocorophium,alienense,Sinocorophium alienense,Adult,Sinocorophium alienense Adult,0,FALSE
DOP,22-08-SMM-02,38.152263,-122.054159,2021,2021-09-22,2021-09-22 12:05:00,DOP 22-08-SMM-02 2021-09-22 ICF4026,Bottom,NA,NA,9.87552,NA,NA,NA,NA,NA,NA,NA,NA,9.491399979405521,Macro,64.56333338,Arthropoda,Malacostraca,Mysida,Mysidae,Alienacanthomysis,macropsis,Alienacanthomysis macropsis,Adult,Alienacanthomysis macropsis Adult,0,FALSE
DOP,22-08-SMM-02,38.152263,-122.054159,2021,2021-09-22,2021-09-22 12:05:00,DOP 22-08-SMM-02 2021-09-22 ICF4026,Bottom,NA,NA,9.87552,NA,NA,NA,NA,NA,NA,NA,NA,9.491399979405521,Macro,64.56333338,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Americorophium,spinicorne,Americorophium spinicorne,Adult,Americorophium spinicorne Adult,0,FALSE
DOP,22-08-SMM-02,38.152263,-122.054159,2021,2021-09-22,2021-09-22 12:05:00,DOP 22-08-SMM-02 2021-09-22 ICF4026,Bottom,NA,NA,9.87552,NA,NA,NA,NA,NA,NA,NA,NA,9.491399979405521,Macro,64.56333338,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Americorophium,stimpsoni,Americorophium stimpsoni,Adult,Americorophium stimpsoni Adult,0,FALSE
